TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"status: { code: 0 },",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"events: [],",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,links: [],prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,},prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,{,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,resource: {,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,attributes: {,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'host.name': '169.254.22.41',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'host.arch': 'amd64',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.pid': 4,",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.executable.name': 'node',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.executable.path': '/var/lang/bin/node',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,'process.command_args': [,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'/var/lang/bin/node',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--expose-gc',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--max-http-header-size',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'81920',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--no-experimental-detect-module',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--no-experimental-require-module',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--max-semi-space-size=34',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--max-old-space-size=1844',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'-r',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'/opt/rust/bytecode.js',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'-r',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'/opt/rust/next-data.js',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--max-http-header-size=131072',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'--disable-warning=DEP0040',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,'/opt/rust/nodejs.js',prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"],",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.runtime.version': '24.13.0',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.runtime.name': 'nodejs',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.runtime.description': 'Node.js',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.command': '/opt/rust/nodejs.js',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'process.owner': 'sbx_user1051',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553782,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"'service.name': 'abd-rag-platform',",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,,,
2026-02-05 16:39:13,1770309553498,abd-elevators.vercel.app/api/auth/session,GET,nxtPnextauth=session,500,sgdjx-1770309553498-577679a12257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/[...nextauth],abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,78,iad1,353,2048,,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,,,01KGQAR3JVQH5V1RDFHX4MSMRF,no6Yi2Zf64lW,1
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,🚀 OpenTelemetry Tracing started for: abd-rag-platform,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'Require stack:- /var/task/node_modules/pdfjs-dist/legacy/build/pdf.mjs"".",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Warning: Cannot polyfill `ImageData`, rendering may be broken.",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Warning: Cannot polyfill `Path2D`, rendering may be broken.",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Failed to prepare server Error: An error occurred while loading instrumentation hook: Failed to load external module pdf-parse-08f4573089f02674: ReferenceError: DOMMatrix is not defined    at Context.externalImport [as y] (.next/server/chunks/[turbopack]_runtime.js:518:15)    at async (.next/server/chunks/[root-of-the-server]__b0764aab._.js:1:3603)",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497427,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Failed to prepare server Error: An error occurred while loading instrumentation hook: Failed to load external module pdf-parse-08f4573089f02674: ReferenceError: DOMMatrix is not defined    at Context.externalImport [as y] (.next/server/chunks/[turbopack]_runtime.js:518:15)    at async (.next/server/chunks/[root-of-the-server]__b0764aab._.js:1:3603)",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:17,1770309497462,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"Error: An error occurred while loading instrumentation hook: Failed to load external module pdf-parse-08f4573089f02674: ReferenceError: DOMMatrix is not defined
    at Context.externalImport [as y] (.next/server/chunks/[turbopack]_runtime.js:518:15)
    at async (.next/server/chunks/[root-of-the-server]__b0764aab._.js:1:3603)",prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,,,
2026-02-05 16:38:16,1770309496523,abd-elevators.vercel.app/api/notifications,GET,,500,2jxl4-1770309496523-53cd229e4e33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/notifications,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,979,iad1,352,2048,,prj_bXSzzgbLvKqog9uX3D0gWhZszSZi,d7ead087fdb7f9c3c81e9dc425e81e20,,01KGQAPBR3B808HTYJKA876J3H,no6Yi2Zf64lW,1
2026-02-05 16:37:16,1770309436838,abd-elevators.vercel.app/api/notifications,GET,,500,jlhwl-1770309436732-5f5d38358761,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/500,abd-elevators.vercel.app,abd-elevators.vercel.app,dpl_Eqw39WvrycHayAQsaXezrSVtUmgK,,,,,"{
  resource: {
    attributes: {
      'host.name': '169.254.22.41',
      'host.arch': 'amd64',
      'process.pid': 4,
      'process.executable.name': 'node',
      'process.executable.path': '/var/lang/bin/node',
      'process.command_args': [
        '/var/lang/bin/node',
        '--expose-gc',
        '--max-http-header-size',
        '81920',
        '--no-experimental-detect-module',
        '--no-experimental-require-module',
        '--max-semi-space-size=34',
        '--max-old-space-size=1844',
        '-r',
        '/opt/rust/bytecode.js',
        '-r',
        '/opt/rust/next-data.js',
        '--max-http-header-size=131072',
        '--disable-warning=DEP0040',
        '/opt/rust/nodejs.js'
      ],
      'process.runtime.version': '24.13.0',
      'process.runtime.name': 'nodejs',
      'process.runtime.description': 'Node.js',
      'process.command': '/opt/rust/nodejs.js',
      'process.owner': 'sbx_user1051',
      'service.name': 'abd-rag-platform',
      'deployment.environment': 'production'
    }
  },
  instrumentationScope: {
    name: '@opentelemetry/instrumentation-http',
    version: '0.211.0',
    schemaUrl: undefined
  },
  traceId: 'e0ee76b08f834f5b9e38f9e2af5d497d',
  parentSpanContext: undefined,
  traceState: undefined,
  name: 'GET',
  id: '7a1803cbc28ee7b2',
  kind: 1,
  timestamp: 1770309271557000,
  duration: 6349.487,
  attributes: {
    'http.url': 'http://abd-elevators.vercel.app/api/notifications',
    'http.host': 'abd-elevators.vercel.app',
    'net.host.name': 'abd-elevators.vercel.app',
    'http.method': 'GET',
    'http.scheme': 'http',
    'http.client_ip': '212.166.220.139',
    'http.target': '/api/notifications',
